Date,AAPL,AMZN,MSFT,NVDA
2022-05-02,162.27034606933594,152.1092106628418,282.65806640625,23.397718505859373
2022-05-03,162.11710784912108,151.5422506713867,282.53907775878906,23.31714572906494
2022-05-04,162.15042053222658,151.05687072753906,282.58280212402343,23.256216316223146
2022-05-05,162.08575439453125,150.48847076416016,282.52630737304685,23.185561103820802
2022-05-06,161.9832891845703,149.75676071166993,282.1420629882812,23.084366226196288
2022-05-09,161.73703826904296,148.8567707824707,281.5088198852539,22.940570373535156
2022-05-10,161.53357604980468,147.9626907348633,280.9421304321289,22.80510005950928
2022-05-11,161.21054595947265,147.04729080200195,280.27657501220705,22.668488693237304
2022-05-12,160.74435302734375,146.14485061645507,279.4090325927734,22.50788112640381
2022-05-13,160.3739178466797,145.44798065185546,278.73573791503907,22.38793933868408
2022-05-16,160.03263610839844,144.7513705444336,278.1870434570312,22.27470546722412
2022-05-17,159.8397998046875,144.30968048095704,277.95313049316405,22.211320877075195
2022-05-18,159.518173828125,143.731640625,277.54338439941404,22.11996711730957
2022-05-19,159.02047943115235,143.09244049072265,276.8706637573242,22.002381134033204
2022-05-20,158.61430297851564,142.3079104614258,276.24299560546876,21.883317909240724
2022-05-23,158.39072174072265,141.54856033325194,275.8790121459961,21.779467010498045
2022-05-24,158.1937106323242,140.79350036621094,275.56528533935546,21.67613510131836
2022-05-25,157.9122463989258,139.98167037963867,275.10058532714845,21.556393127441407
2022-05-26,157.60657806396483,139.14114028930663,274.5613555908203,21.423734741210936
2022-05-27,157.39572631835938,138.2992903137207,274.1484100341797,21.30485118865967
2022-05-31,157.1033331298828,137.47847030639647,273.6080969238281,21.14951400756836
2022-06-01,156.78095489501953,136.68232025146483,273.1030206298828,20.981539802551268
2022-06-02,156.44022796630858,135.89476013183594,272.54502868652344,20.84315174102783
2022-06-03,155.95785186767577,135.0736000061035,271.9870269775391,20.705123023986815
